,node1,node2,gender1,gender2,grt,score,biscore
22925,437,943,2,2,0,[0.6886373],0
22926,45,582,1,2,0,[0.8581165],1
22927,166,947,2,2,0,[0.7179522],0
22928,212,303,1,2,1,[0.8795716],1
22929,493,1013,2,1,0,[0.66663677],0
22930,690,1044,2,1,0,[0.69461775],0
22931,146,221,2,2,0,[0.7543011],0
22932,251,508,2,1,1,[0.87892604],1
22933,813,969,1,2,0,[0.5858899],0
22934,677,959,2,2,0,[0.5158197],0
22935,372,522,2,2,1,[0.66155934],0
22936,510,710,1,1,1,[0.69654983],0
22937,133,208,2,2,1,[0.8834715],1
22938,693,955,1,1,1,[0.5725419],0
22939,112,970,2,2,0,[0.7000333],0
22940,902,925,2,1,0,[0.55383354],0
22941,107,426,1,2,1,[0.8746318],1
22942,114,381,1,2,0,[0.7926125],1
22943,712,789,2,2,0,[0.70816493],0
22944,60,550,2,1,0,[0.7879204],1
22945,13,113,2,2,1,[0.7953538],1
22946,134,378,1,2,1,[0.82917327],1
22947,404,862,1,2,0,[0.5906806],0
22948,134,231,1,1,1,[0.82828957],1
22949,764,921,1,1,0,[0.70103097],0
22950,280,482,2,2,1,[0.72844],0
22951,164,607,2,2,1,[0.6290434],0
22952,39,976,1,1,0,[0.6227532],0
22953,1,7,2,1,1,[0.70711017],0
22954,135,471,2,1,1,[0.8654083],1
22955,230,908,2,2,0,[0.6764232],0
22956,511,745,1,2,0,[0.674374],0
22957,200,811,1,2,0,[0.7843944],1
22958,418,516,1,1,0,[0.67937446],0
22959,641,643,1,1,0,[0.74997073],0
22960,0,252,1,1,0,[0.7500887],0
22961,417,798,1,1,0,[0.8149559],1
22962,378,682,2,2,1,[0.86703575],1
22963,19,426,2,2,0,[0.84134334],1
22964,52,144,1,2,0,[0.71689665],0
22965,371,685,2,1,0,[0.73988163],0
22966,152,469,1,1,1,[0.79169315],1
22967,335,897,2,1,0,[0.6754924],0
22968,54,319,2,1,1,[0.78485775],1
22969,101,205,1,2,1,[0.83278275],1
22970,594,627,2,2,1,[0.8355194],1
22971,850,961,1,2,0,[0.5181383],0
22972,257,346,2,2,0,[0.8180856],1
22973,128,899,2,2,1,[0.8065923],1
22974,361,427,2,1,0,[0.8120793],1
22975,30,591,2,2,1,[0.75330263],0
22976,420,871,2,2,0,[0.6171405],0
22977,98,439,1,1,1,[0.7681422],0
22978,52,143,1,1,1,[0.76055247],0
22979,355,539,1,1,0,[0.79374033],1
22980,822,1034,2,2,0,[0.4641461],0
22981,144,470,2,2,0,[0.7788689],1
22982,32,748,1,1,0,[0.711452],0
22983,659,676,2,2,1,[0.6796362],0
22984,0,101,1,1,1,[0.71779996],0
22985,4,938,1,2,0,[0.71060663],0
22986,349,883,2,2,0,[0.7958591],1
22987,585,633,2,2,0,[0.64461607],0
22988,858,959,1,2,0,[0.46600544],0
22989,197,248,1,2,1,[0.8450701],1
22990,296,802,2,2,1,[0.70323855],0
22991,334,501,1,1,1,[0.8582987],1
22992,10,535,2,1,1,[0.8239123],1
22993,151,1010,2,1,0,[0.62782496],0
22994,233,481,2,2,0,[0.76455724],0
22995,272,822,2,2,0,[0.70821375],0
22996,144,913,2,2,1,[0.6153539],0
22997,648,903,2,2,1,[0.67599005],0
22998,201,397,1,1,1,[0.83788115],1
22999,313,545,1,1,1,[0.6491558],0
23000,383,621,2,2,1,[0.7963915],1
23001,225,283,2,1,1,[0.8309427],1
23002,590,639,1,2,1,[0.83025473],1
23003,201,521,1,1,0,[0.6978478],0
23004,377,996,1,2,0,[0.72053915],0
23005,330,355,1,1,1,[0.85438114],1
23006,205,328,2,1,1,[0.8614846],1
23007,223,559,1,2,0,[0.8038313],1
23008,824,824,2,2,0,[0.6713507],0
23009,51,334,1,1,1,[0.8182521],1
23010,693,890,1,1,0,[0.6221106],0
23011,80,290,1,1,1,[0.80477124],1
23012,14,278,1,1,1,[0.8200721],1
23013,246,424,2,1,0,[0.78421104],1
23014,7,290,1,1,1,[0.7876522],1
23015,256,984,2,2,0,[0.6826258],0
23016,204,230,1,2,1,[0.8204215],1
23017,189,401,1,1,1,[0.8785053],1
23018,264,811,2,2,0,[0.729212],0
23019,523,936,2,2,0,[0.80720854],1
23020,280,561,2,2,0,[0.7281483],0
23021,204,746,1,1,1,[0.8082792],1
23022,76,911,1,2,0,[0.6229551],0
23023,422,756,2,2,1,[0.6731406],0
23024,53,551,2,1,0,[0.6840293],0
23025,72,138,2,2,1,[0.85322165],1
23026,267,311,1,1,1,[0.8069308],1
23027,31,337,2,2,1,[0.77047455],1
23028,12,187,1,1,1,[0.80932933],1
23029,233,421,2,2,1,[0.7626173],0
23030,431,432,2,1,1,[0.70814705],0
23031,33,312,2,1,0,[0.7991583],1
23032,11,141,2,2,1,[0.8485769],1
23033,370,956,2,1,0,[0.7434305],0
23034,128,496,2,2,1,[0.80174416],1
23035,524,1008,1,2,0,[0.62419194],0
23036,143,388,1,2,0,[0.75879645],0
23037,293,979,2,2,0,[0.713694],0
23038,41,271,1,1,1,[0.807992],1
23039,146,208,2,2,1,[0.8542218],1
23040,494,697,1,1,0,[0.78797984],1
23041,140,600,2,2,0,[0.82050574],1
23042,13,529,2,2,1,[0.81364393],1
23043,207,428,1,2,1,[0.824687],1
23044,281,324,1,1,0,[0.807698],1
23045,180,465,1,1,1,[0.8412075],1
23046,347,530,1,2,1,[0.75603557],0
23047,101,365,1,1,1,[0.8161096],1
23048,126,682,1,2,1,[0.8601489],1
23049,163,290,2,1,0,[0.7933051],1
23050,102,289,2,1,0,[0.8790124],1
23051,85,147,2,1,1,[0.8281622],1
23052,62,354,1,1,1,[0.7798081],1
23053,385,903,2,2,0,[0.73216534],0
23054,321,834,2,1,0,[0.7322318],0
23055,328,847,1,2,0,[0.80810726],1
23056,234,302,1,1,0,[0.6571257],0
23057,594,846,2,1,0,[0.6911877],0
23058,21,194,2,2,1,[0.88787466],1
23059,76,751,1,2,0,[0.7651072],0
23060,67,699,1,1,0,[0.6527639],0
23061,330,648,1,2,0,[0.79714614],1
23062,65,377,1,1,0,[0.80769026],1
23063,145,660,2,2,1,[0.6686481],0
23064,508,853,1,1,0,[0.7053071],0
23065,386,881,1,2,0,[0.72195864],0
23066,4,869,1,2,0,[0.76494],0
23067,578,881,2,2,0,[0.6334895],0
23068,81,217,1,1,1,[0.8184217],1
23069,379,602,1,1,0,[0.6400866],0
23070,117,189,2,1,1,[0.8911936],1
23071,285,386,1,1,1,[0.8697561],1
23072,177,238,2,2,1,[0.73398966],0
23073,696,1001,2,1,0,[0.676075],0
23074,158,256,2,2,1,[0.8607808],1
23075,400,514,2,2,1,[0.7442414],0
23076,26,593,1,2,1,[0.81475323],1
23077,98,507,1,2,0,[0.83685017],1
23078,224,680,2,1,0,[0.73719746],0
23079,447,740,2,2,1,[0.59935164],0
23080,419,462,1,1,1,[0.7960795],1
23081,660,790,2,2,1,[0.670995],0
23082,296,896,2,2,0,[0.76990247],1
23083,481,588,2,1,0,[0.69415057],0
23084,60,370,2,2,1,[0.88415325],1
23085,195,334,1,1,1,[0.8336022],1
23086,481,561,2,2,1,[0.7275968],0
23087,690,1009,2,1,0,[0.6893365],0
23088,30,655,2,2,1,[0.707192],0
23089,280,572,2,1,0,[0.69093156],0
23090,275,619,1,1,1,[0.84787685],1
23091,85,232,2,1,1,[0.8528826],1
23092,219,671,2,2,1,[0.85114044],1
23093,371,705,2,2,1,[0.893434],1
23094,231,486,1,1,1,[0.84606755],1
23095,392,860,2,2,1,[0.5632915],0
23096,143,508,1,1,1,[0.8593327],1
23097,802,854,2,1,0,[0.5736515],0
23098,153,450,1,2,0,[0.7618617],0
23099,5,108,2,2,1,[0.8342093],1
23100,756,770,2,2,0,[0.6323756],0
23101,203,284,2,2,1,[0.8374853],1
23102,307,839,2,1,1,[0.81636494],1
23103,33,461,2,2,1,[0.8505162],1
23104,624,1009,2,1,0,[0.54959995],0
23105,97,444,1,2,1,[0.87411255],1
23106,218,434,1,2,0,[0.79197824],1
23107,37,810,2,2,1,[0.76890653],0
23108,518,926,2,2,0,[0.7352377],0
23109,52,208,1,2,1,[0.8162677],1
23110,72,956,2,1,0,[0.74263126],0
23111,69,526,1,1,1,[0.84330314],1
23112,47,798,1,1,0,[0.76773816],0
23113,288,778,2,1,0,[0.64035726],0
23114,6,334,2,1,1,[0.8618254],1
23115,26,820,1,1,1,[0.7918645],1
23116,321,518,2,2,0,[0.82786417],1
23117,261,359,2,2,1,[0.8163935],1
23118,72,378,2,2,1,[0.85413975],1
23119,121,190,2,2,1,[0.86271966],1
23120,278,927,1,2,0,[0.85351187],1
23121,378,533,2,1,0,[0.78759485],1
23122,46,481,1,2,0,[0.68749464],0
23123,176,424,2,1,1,[0.8229652],1
23124,231,458,1,1,1,[0.86579716],1
23125,107,762,1,2,0,[0.7455405],0
23126,324,416,1,1,1,[0.8739147],1
23127,21,62,2,1,1,[0.7926259],1
23128,108,116,2,1,0,[0.8297882],1
23129,39,185,1,2,0,[0.81359893],1
23130,516,973,1,1,0,[0.5447096],0
23131,546,565,1,1,0,[0.69327766],0
23132,410,946,2,2,0,[0.67454547],0
23133,270,1038,2,2,0,[0.7122197],0
23134,32,45,1,1,1,[0.7495111],0
23135,866,899,1,2,0,[0.7115549],0
23136,80,644,1,1,0,[0.769353],0
23137,250,760,2,1,0,[0.6900192],0
23138,105,235,2,2,1,[0.8335272],1
23139,680,805,1,2,0,[0.5918394],0
23140,153,759,1,2,0,[0.7349929],0
23141,165,464,1,2,0,[0.7649496],0
23142,85,980,2,1,1,[0.7505724],0
23143,39,41,1,1,1,[0.7275492],0
23144,618,697,2,1,0,[0.6631867],0
23145,641,867,1,1,1,[0.59036374],0
23146,752,811,2,2,1,[0.6700374],0
23147,85,826,2,1,1,[0.8032504],1
23148,654,829,2,1,0,[0.47110254],0
23149,596,932,1,2,0,[0.73257726],0
23150,101,502,1,1,0,[0.7095364],0
23151,342,511,2,1,0,[0.6200761],0
23152,843,1021,2,2,0,[0.5185306],0
23153,195,481,1,2,0,[0.77270466],1
23154,356,452,1,1,1,[0.87998134],1
23155,7,135,1,2,1,[0.8213998],1
23156,140,596,2,1,1,[0.8559668],1
23157,110,402,2,2,1,[0.7217616],0
23158,124,944,2,2,0,[0.65496314],0
23159,561,872,2,1,0,[0.68777853],0
23160,85,1048,2,2,1,[0.7008715],0
23161,830,858,1,1,1,[0.504176],0
23162,148,327,1,2,0,[0.7826178],1
23163,72,308,2,2,1,[0.868128],1
23164,19,710,2,1,0,[0.745332],0
23165,270,377,2,1,1,[0.8771266],1
23166,5,263,2,2,1,[0.8356333],1
23167,27,274,1,2,1,[0.78829753],1
23168,101,330,1,1,1,[0.8187951],1
23169,391,594,2,2,1,[0.778147],1
23170,356,495,1,1,0,[0.80506307],1
23171,233,580,2,2,1,[0.81024075],1
23172,790,926,2,2,0,[0.58622295],0
23173,516,540,1,1,0,[0.59996575],0
23174,887,899,2,2,0,[0.70878845],0
23175,496,611,2,2,0,[0.7180765],0
23176,51,99,1,1,0,[0.7733953],1
23177,210,599,2,2,0,[0.73995095],0
23178,9,179,2,1,1,[0.77138543],1
23179,27,874,1,2,0,[0.7718479],1
23180,374,659,2,2,1,[0.6641167],0
23181,146,307,2,2,1,[0.87108934],1
23182,953,978,1,1,0,[0.658747],0
23183,39,100,1,2,1,[0.71874374],0
23184,228,806,2,2,0,[0.6740985],0
23185,340,913,1,2,0,[0.731607],0
23186,51,290,1,1,1,[0.8006702],1
23187,463,707,2,2,1,[0.754292],0
23188,416,1008,1,2,0,[0.70588744],0
23189,81,601,1,2,1,[0.8717735],1
23190,398,579,1,2,0,[0.6989622],0
23191,142,405,1,1,1,[0.82623357],1
23192,828,1001,1,1,0,[0.5816045],0
23193,451,992,1,2,0,[0.7134266],0
23194,694,787,1,1,1,[0.76971155],1
23195,4,219,1,2,1,[0.848989],1
23196,57,1024,2,2,0,[0.5688393],0
23197,84,1020,1,2,0,[0.6503071],0
23198,210,958,2,1,0,[0.64957464],0
23199,102,426,2,2,1,[0.9005474],1
23200,135,682,2,2,1,[0.8803096],1
23201,171,640,1,1,0,[0.76036817],0
23202,424,558,1,2,0,[0.79277855],1
23203,56,365,1,1,0,[0.7796717],1
23204,122,206,2,1,1,[0.89442253],1
23205,47,466,1,1,1,[0.779071],1
23206,184,464,1,2,0,[0.75264233],0
23207,67,222,1,1,1,[0.79646164],1
23208,75,212,2,1,1,[0.80665404],1
23209,209,285,2,1,1,[0.81833076],1
23210,147,364,1,2,0,[0.8209779],1
23211,828,945,1,2,0,[0.5970501],0
23212,577,712,2,2,0,[0.83374786],1
23213,397,465,1,1,0,[0.8434522],1
23214,303,596,2,1,1,[0.88505733],1
23215,315,358,2,2,0,[0.82481885],1
23216,676,860,2,2,0,[0.56718117],0
23217,510,584,1,1,1,[0.62638265],0
23218,508,677,1,2,0,[0.7490692],0
23219,285,725,1,1,1,[0.86588776],1
23220,514,520,2,2,1,[0.7530531],0
23221,105,428,2,2,1,[0.83874553],1
23222,611,952,2,2,0,[0.56700516],0
23223,133,401,2,1,1,[0.8713338],1
23224,347,806,1,2,0,[0.66121274],0
23225,558,784,2,2,0,[0.6342817],0
23226,371,727,2,2,0,[0.75433475],0
23227,296,411,2,2,1,[0.7614829],0
23228,275,339,1,1,1,[0.84517956],1
23229,263,274,2,2,1,[0.81508684],1
23230,931,994,2,2,0,[0.6523884],0
23231,80,140,1,2,1,[0.78600746],1
23232,415,705,2,2,1,[0.9060871],1
23233,0,746,1,1,1,[0.7589146],0
23234,8,906,2,2,0,[0.7494995],0
23235,208,601,2,2,1,[0.8890843],1
23236,396,946,2,2,0,[0.61983484],0
23237,272,360,2,1,1,[0.866308],1
23238,253,647,1,2,0,[0.80338526],1
23239,489,787,1,1,0,[0.72999626],0
23240,45,957,1,1,0,[0.7049631],0
23241,144,247,2,1,0,[0.7757461],1
23242,458,554,1,1,0,[0.8109991],1
23243,669,836,1,1,0,[0.6162473],0
23244,673,815,2,2,0,[0.66572344],0
23245,387,442,1,2,0,[0.7147596],0
23246,47,204,1,1,1,[0.78084856],1
23247,110,692,2,1,0,[0.6686135],0
23248,617,971,2,1,1,[0.7116287],0
23249,106,253,1,1,1,[0.83052236],1
23250,581,789,2,2,1,[0.6727973],0
23251,142,228,1,2,1,[0.7888607],1
23252,634,647,2,2,0,[0.6864735],0
23253,140,494,2,1,1,[0.8652841],1
23254,85,263,2,2,1,[0.86583304],1
23255,76,1023,1,1,1,[0.61755025],0
23256,118,711,2,1,0,[0.73635834],0
23257,576,652,1,1,1,[0.65981406],0
23258,178,237,1,1,1,[0.63640475],0
23259,293,530,2,2,1,[0.77760744],1
23260,59,486,1,1,1,[0.8141088],1
23261,277,902,2,2,0,[0.77135694],1
23262,217,848,1,2,0,[0.6851122],0
23263,860,988,2,2,0,[0.55111367],0
23264,126,424,1,1,1,[0.81210935],1
23265,153,542,1,1,0,[0.8434799],1
23266,102,707,2,2,1,[0.8648681],1
23267,170,349,2,2,1,[0.89220864],1
23268,280,492,2,2,1,[0.75102174],0
23269,430,1009,2,1,0,[0.5731228],0
23270,551,973,1,1,0,[0.6011291],0
23271,575,982,1,2,0,[0.5926571],0
23272,111,899,2,2,1,[0.77244467],1
23273,151,618,2,2,0,[0.70377725],0
23274,245,930,1,1,1,[0.7519771],0
23275,412,1026,2,2,0,[0.5919045],0
23276,259,564,2,1,1,[0.79556894],1
23277,937,979,2,2,0,[0.62718207],0
23278,490,664,1,2,0,[0.75977755],0
23279,220,678,2,2,1,[0.69265264],0
23280,261,616,2,1,1,[0.81504416],1
23281,108,487,2,2,1,[0.842261],1
23282,400,741,2,2,1,[0.82248],1
23283,863,988,2,2,0,[0.5883158],0
23284,194,656,2,1,1,[0.88964987],1
23285,113,623,2,1,1,[0.7720351],1
23286,929,998,2,1,0,[0.5643877],0
23287,408,730,2,2,0,[0.6177682],0
23288,54,439,2,1,0,[0.7808537],1
23289,261,530,2,2,1,[0.794445],1
23290,273,529,2,2,1,[0.7995786],1
23291,169,255,2,2,1,[0.84417737],1
23292,26,762,1,2,0,[0.70352393],0
23293,85,497,2,2,1,[0.8117982],1
23294,127,260,2,1,0,[0.85898536],1
23295,115,340,2,1,1,[0.88195866],1
23296,299,528,1,1,1,[0.8618213],1
23297,999,1034,1,2,0,[0.45862797],0
23298,51,465,1,1,1,[0.8289641],1
23299,112,790,2,2,0,[0.7314797],0
23300,47,59,1,1,1,[0.7351947],0
23301,101,425,1,1,1,[0.844119],1
23302,151,179,2,1,1,[0.7917993],1
23303,26,433,1,1,0,[0.7775105],1
23304,332,546,1,1,1,[0.8301289],1
23305,531,810,2,2,1,[0.7547924],0
23306,85,381,2,2,1,[0.8073164],1
23307,203,761,2,2,0,[0.7035881],0
23308,386,619,1,1,1,[0.87106085],1
23309,57,105,2,2,0,[0.77606726],1
23310,145,404,2,1,0,[0.6254411],0
23311,194,954,2,2,0,[0.76165974],0
23312,39,81,1,1,1,[0.74599946],0
23313,440,757,1,1,0,[0.60118294],0
23314,753,942,1,2,0,[0.57777894],0
23315,105,152,2,1,0,[0.8179106],1
23316,68,860,1,2,0,[0.6347424],0
23317,26,503,1,2,1,[0.8062504],1
23318,44,593,2,2,1,[0.82060945],1
23319,52,416,1,1,1,[0.8213694],1
23320,16,593,2,2,1,[0.84212613],1
23321,183,600,2,2,0,[0.8066883],1
23322,104,619,1,1,1,[0.83480746],1
23323,992,1039,2,2,0,[0.5237393],0
23324,642,1002,2,2,0,[0.58403355],0
23325,189,1017,1,1,0,[0.77337176],1
23326,523,750,2,2,1,[0.90058315],1
23327,85,908,2,2,1,[0.72203004],0
23328,16,622,2,2,1,[0.8068406],1
23329,379,937,1,2,0,[0.6685986],0
23330,229,377,1,1,1,[0.845175],1
23331,688,925,2,1,0,[0.58579576],0
23332,5,443,2,2,1,[0.803569],1
23333,69,425,1,1,1,[0.82759804],1
23334,74,536,1,1,1,[0.84648424],1
23335,343,365,2,1,1,[0.8418361],1
23336,429,1011,1,2,0,[0.73438925],0
23337,660,700,2,2,0,[0.724701],0
23338,108,542,2,1,1,[0.85648626],1
23339,307,743,2,1,0,[0.78984106],1
23340,217,354,1,1,1,[0.81551266],1
23341,100,604,2,2,1,[0.8432717],1
23342,85,590,2,1,1,[0.8511648],1
23343,298,401,1,1,1,[0.8408268],1
23344,879,917,1,2,0,[0.69290996],0
23345,308,887,2,2,0,[0.72302186],0
23346,59,215,1,1,1,[0.7557969],0
23347,535,585,1,2,0,[0.7289254],0
23348,391,544,2,1,1,[0.7863788],1
23349,1024,1041,2,2,0,[0.5137516],0
23350,106,397,1,1,1,[0.84747523],1
23351,110,907,2,2,1,[0.6741059],0
23352,129,789,2,2,1,[0.69044065],0
23353,287,578,1,2,0,[0.7408417],0
23354,54,410,2,2,1,[0.7746971],1
23355,398,546,1,1,1,[0.81597966],1
23356,464,601,2,2,0,[0.8492213],1
23357,564,1018,1,1,0,[0.5896846],0
23358,169,1010,2,1,0,[0.63468695],0
23359,95,225,1,2,1,[0.8528006],1
23360,3,276,1,1,1,[0.79951817],1
23361,232,262,1,1,1,[0.84680843],1
23362,81,501,1,1,1,[0.84965026],1
23363,18,464,2,2,1,[0.7010706],0
23364,110,810,2,2,1,[0.73822093],0
23365,169,509,2,1,0,[0.8211615],1
23366,0,146,1,2,1,[0.73924357],0
23367,390,734,1,1,0,[0.6841606],0
23368,663,896,1,2,0,[0.72017473],0
23369,75,228,2,2,1,[0.7877635],1
23370,105,849,2,1,0,[0.66639394],0
23371,365,417,1,1,1,[0.8650311],1
23372,382,445,2,2,1,[0.89177334],1
23373,372,402,2,2,0,[0.6831464],0
23374,375,394,2,2,1,[0.8912378],1
23375,918,922,1,2,0,[0.6093537],0
23376,16,532,2,2,0,[0.82089156],1
23377,738,898,1,1,1,[0.58640873],0
23378,31,464,2,2,0,[0.73483866],0
23379,453,988,2,2,0,[0.61404186],0
23380,268,838,1,2,0,[0.6693996],0
23381,85,430,2,2,1,[0.82068366],1
23382,25,161,2,2,1,[0.82618666],1
23383,387,402,1,2,0,[0.67595],0
23384,275,643,1,1,1,[0.8264895],1
23385,138,317,2,1,0,[0.8437498],1
23386,213,352,1,2,0,[0.7566622],0
23387,95,1008,1,2,0,[0.7512972],0
23388,260,646,1,1,1,[0.8424488],1
23389,229,429,1,1,1,[0.85114545],1
23390,381,696,2,2,0,[0.73927057],0
23391,349,519,2,1,0,[0.8377026],1
23392,606,832,2,2,0,[0.77138484],1
23393,73,139,2,1,1,[0.8013472],1
23394,51,565,1,1,0,[0.68742317],0
23395,350,410,2,2,0,[0.7321305],0
23396,166,322,2,2,0,[0.8635724],1
23397,523,690,2,2,1,[0.8952173],1
23398,120,333,2,2,1,[0.8359616],1
23399,254,968,2,2,0,[0.7540154],0
23400,54,422,2,2,1,[0.7763976],1
23401,759,1043,2,1,0,[0.5678506],0
23402,31,374,2,2,1,[0.7192537],0
23403,555,1037,2,2,0,[0.65118957],0
23404,170,419,2,1,0,[0.86117667],1
23405,348,560,1,2,0,[0.8362529],1
23406,913,927,2,2,0,[0.7326626],0
23407,18,178,2,1,0,[0.6819043],0
23408,107,772,1,2,0,[0.72201383],0
23409,121,215,2,1,1,[0.8199351],1
23410,257,439,2,1,0,[0.73974913],0
23411,175,325,2,1,0,[0.8140981],1
23412,305,996,1,2,0,[0.67714155],0
23413,213,758,1,2,0,[0.60895884],0
23414,504,946,2,2,0,[0.64485425],0
23415,55,347,2,1,0,[0.8197332],1
23416,402,408,2,2,1,[0.71799815],0
23417,113,976,2,1,0,[0.6376813],0
23418,335,908,2,2,0,[0.60293853],0
23419,504,730,2,2,1,[0.6389494],0
23420,25,180,2,1,1,[0.83760375],1
23421,157,618,2,2,0,[0.7279987],0
23422,6,878,2,2,0,[0.7438936],0
23423,99,788,1,1,1,[0.67349964],0
23424,979,997,2,2,0,[0.64059234],0
23425,270,682,2,2,1,[0.89317876],1
23426,60,188,2,2,1,[0.85976213],1
23427,86,468,1,2,0,[0.8419387],1
23428,193,580,2,2,1,[0.78554964],1
23429,492,765,2,1,0,[0.6787658],0
23430,118,604,2,2,1,[0.901526],1
23431,287,389,1,1,1,[0.7630416],0
23432,126,840,1,2,0,[0.7094894],0
23433,17,469,2,1,1,[0.7517228],0
23434,253,805,1,2,0,[0.745777],0
23435,123,199,2,1,1,[0.83398646],1
23436,245,542,1,1,1,[0.85576034],1
23437,74,1046,1,1,0,[0.67822033],0
23438,335,682,2,2,0,[0.8290424],1
23439,351,536,2,1,0,[0.81638634],1
23440,146,824,2,2,0,[0.7537235],0
23441,277,662,2,1,1,[0.8629368],1
23442,437,867,2,1,1,[0.71879286],0
23443,361,616,2,1,1,[0.80594426],1
23444,0,68,1,1,1,[0.72350645],0
23445,384,645,1,2,1,[0.8806061],1
23446,156,157,1,2,1,[0.8525624],1
23447,275,1030,1,1,0,[0.6483747],0
23448,204,725,1,1,1,[0.84466934],1
23449,511,526,1,1,0,[0.79816014],1
23450,7,509,1,1,1,[0.80623233],1
23451,242,308,2,2,0,[0.8372736],1
23452,543,577,2,2,0,[0.88353676],1
23453,426,615,2,2,1,[0.8616657],1
23454,567,632,1,1,0,[0.5412946],0
23455,475,963,1,1,1,[0.5387509],0
23456,122,146,2,2,1,[0.8310041],1
23457,14,305,1,1,1,[0.80671906],1
23458,450,602,2,1,0,[0.63991433],0
23459,317,329,1,1,1,[0.85244],1
23460,176,205,2,2,1,[0.8447829],1
23461,338,520,1,2,1,[0.78121793],1
23462,714,833,2,1,1,[0.65504944],0
23463,373,868,1,2,0,[0.63065785],0
23464,102,283,2,1,1,[0.8831734],1
23465,214,278,1,1,1,[0.84200245],1
23466,195,234,1,1,0,[0.7955913],1
23467,416,425,1,1,1,[0.8652182],1
23468,287,661,1,1,1,[0.71378005],0
23469,651,826,2,1,0,[0.6672904],0
23470,259,983,2,1,0,[0.6808528],0
23471,404,984,1,2,0,[0.5303504],0
23472,21,383,2,2,1,[0.8154697],1
23473,9,121,2,2,1,[0.8111055],1
23474,37,682,2,2,0,[0.8507679],1
23475,403,634,2,2,1,[0.7276329],0
23476,126,940,1,2,0,[0.72184956],0
23477,516,530,1,2,0,[0.6832674],0
23478,380,507,2,2,1,[0.841329],1
23479,70,198,1,2,0,[0.7903477],1
23480,419,452,1,1,0,[0.84650284],1
23481,327,847,2,2,0,[0.7493804],0
23482,275,587,1,2,0,[0.7123436],0
23483,152,639,1,2,1,[0.82482386],1
23484,121,240,2,2,1,[0.8897577],1
23485,335,809,2,2,0,[0.6268771],0
23486,681,822,2,2,0,[0.56621164],0
23487,97,334,1,1,1,[0.8290789],1
23488,120,608,2,2,0,[0.7513357],0
23489,558,711,2,1,0,[0.64118576],0
23490,187,718,1,1,0,[0.75357544],0
23491,201,213,1,1,1,[0.7664976],0
23492,199,1033,1,2,0,[0.6806505],0
23493,84,281,1,1,0,[0.7296842],0
23494,745,903,2,2,0,[0.6392836],0
23495,48,303,2,2,1,[0.8803422],1
23496,24,263,2,2,1,[0.8535484],1
23497,531,673,2,2,1,[0.7248296],0
23498,22,215,1,1,1,[0.7698871],1
23499,485,833,1,1,1,[0.706481],0
23500,41,143,1,1,1,[0.7829982],1
23501,211,853,1,1,0,[0.5705027],0
23502,205,601,2,2,1,[0.8925825],1
23503,143,424,1,1,1,[0.82986647],1
23504,269,896,1,2,1,[0.7220917],0
23505,40,231,1,1,1,[0.7851701],1
23506,248,711,2,1,0,[0.69818413],0
23507,631,631,1,1,0,[0.71507704],0
23508,289,328,1,1,1,[0.8620634],1
23509,989,1035,1,2,0,[0.46232134],0
23510,406,601,2,2,1,[0.87051886],1
23511,244,290,1,1,1,[0.81279135],1
23512,480,717,2,1,0,[0.8253633],1
23513,20,290,1,1,1,[0.7932144],1
23514,394,821,2,1,0,[0.7593403],0
23515,152,398,1,1,1,[0.81510514],1
23516,229,417,1,1,1,[0.85720253],1
23517,338,490,1,1,1,[0.8345906],1
23518,52,405,1,1,0,[0.79161537],1
23519,265,812,2,2,1,[0.7967284],1
23520,54,300,2,1,0,[0.7773308],1
23521,305,494,1,1,1,[0.8639827],1
23522,956,1019,1,2,0,[0.6279842],0
23523,484,696,1,2,1,[0.75620455],0
23524,385,787,2,1,1,[0.8240623],1
23525,552,730,2,2,0,[0.6110089],0
23526,92,1023,1,1,0,[0.6392192],0
23527,521,879,1,1,0,[0.7493546],0
23528,47,104,1,1,1,[0.7625899],0
23529,405,510,1,1,0,[0.7325447],0
23530,417,526,1,1,1,[0.8867398],1
23531,180,316,1,1,1,[0.8485418],1
23532,321,559,2,2,1,[0.76115185],0
23533,792,887,2,2,0,[0.584981],0
23534,365,750,1,2,1,[0.88047373],1
23535,176,231,2,1,1,[0.82298625],1
23536,283,441,1,2,0,[0.7496128],0
23537,329,544,1,1,0,[0.8217918],1
23538,634,945,2,2,0,[0.62988913],0
23539,250,621,2,2,1,[0.8310721],1
23540,33,526,2,1,0,[0.88068175],1
23541,506,548,1,1,0,[0.71922463],0
23542,10,741,2,2,1,[0.84869623],1
23543,257,287,2,1,0,[0.71299917],0
23544,280,1005,2,2,1,[0.6478329],0
23545,267,309,1,1,1,[0.79906416],1
23546,74,190,1,2,1,[0.8322146],1
23547,295,426,1,2,0,[0.82108456],1
23548,119,616,2,1,1,[0.8044389],1
23549,169,251,2,2,1,[0.85371494],1
23550,193,639,2,2,1,[0.8108554],1
23551,85,209,2,2,1,[0.8620255],1
23552,349,601,2,2,1,[0.89810395],1
23553,909,994,2,2,0,[0.671795],0
23554,1021,1023,2,1,0,[0.5480418],0
23555,16,360,2,1,1,[0.85489005],1
23556,347,465,1,1,0,[0.8150455],1
23557,408,642,2,2,0,[0.683828],0
23558,42,70,1,1,1,[0.7457508],0
23559,449,887,1,2,0,[0.5919876],0
